,0
6233,208.0
6234,206.0
6235,203.0
6236,201.0
6237,198.0
6238,198.0
6239,201.0
6240,204.0
6241,206.0
6242,207.0
6243,208.0
6244,208.0
6245,207.0
6246,204.0
6247,202.0
6248,198.0
6249,192.0
6250,185.0
6251,176.0
6252,170.0
6253,165.0
6254,163.0
6255,162.0
6256,163.0
6257,165.0
6258,164.0
6259,165.0
6260,167.0
6261,168.0
6262,171.0
6263,172.0
6264,173.0
6265,173.0
6266,171.0
6267,170.0
6268,170.0
6269,170.0
6270,170.0
6271,168.0
6272,166.0
6273,164.0
6274,163.0
6275,163.0
6276,162.0
6277,161.0
6278,158.0
6279,154.0
6280,151.0
6281,150.0
6282,158.0
6283,159.0
6284,158.0
6285,159.0
6286,159.0
6287,162.0
6288,164.0
6289,171.0
6290,172.0
6291,173.0
6292,172.0
6293,171.0
6294,171.0
6295,173.0
6296,175.0
6297,179.0
6298,183.0
6299,183.0
6300,181.0
6301,185.0
6302,192.0
6303,195.0
6304,195.0
6305,193.0
6306,194.0
6307,194.0
6308,195.0
6309,195.0
6310,198.0
6311,198.0
6312,196.0
6313,193.0
6314,192.0
6315,191.0
6316,192.0
6317,194.0
6318,196.0
6319,199.0
6320,201.0
6321,201.0
6322,204.0
6323,
6324,
6325,
6326,
6327,
6328,
6329,
6330,
6331,
6332,
6333,
6334,
6335,
6336,
6337,
6338,
6339,
6340,
6341,
6342,
6343,
6344,
6345,
6346,
6347,
6348,
6349,
6350,
6351,
6352,
6353,253.0
6354,251.0
6355,247.0
6356,244.0
6357,241.0
6358,244.0
6359,248.0
6360,252.0
6361,259.0
6362,258.0
6363,252.0
6364,252.0
6365,248.0
6366,241.0
6367,243.0
6368,252.0
6369,254.0
6370,259.0
6371,260.0
6372,263.0
6373,269.0
6374,272.0
6375,281.0
6376,281.0
6377,279.0
6378,280.0
6379,288.0
6380,294.0
6381,296.0
6382,292.0
6383,285.0
6384,279.0
6385,277.0
6386,272.0
6387,272.0
6388,269.0
6389,264.0
6390,259.0
6391,253.0
6392,248.0
6393,243.0
6394,240.0
6395,238.0
6396,235.0
6397,233.0
6398,232.0
6399,230.0
6400,228.0
6401,227.0
6402,222.0
6403,217.0
6404,214.0
6405,209.0
6406,207.0
6407,206.0
6408,203.0
6409,201.0
6410,198.0
6411,195.0
6412,189.0
6413,181.0
6414,171.0
6415,167.0
6416,163.0
6417,159.0
6418,155.0
6419,152.0
6420,153.0
6421,155.0
6422,155.0
6423,152.0
6424,149.0
6425,147.0
6426,145.0
6427,143.0
6428,140.0
6429,137.0
6430,135.0
6431,134.0
6432,132.0
6433,138.0
6434,145.0
6435,143.0
6436,137.0
6437,132.0
6438,128.0
6439,126.0
6440,123.0
6441,121.0
6442,120.0
6443,120.0
6444,122.0
6445,123.0
6446,122.0
6447,122.0
6448,121.0
6449,119.0
6450,114.0
6451,112.0
6452,110.0
6453,108.0
6454,108.0
6455,115.0
6456,124.0
6457,125.0
6458,125.0
6459,124.0
6460,123.0
6461,122.0
6462,123.0
6463,126.0
6464,125.0
6465,123.0
6466,121.0
6467,118.0
6468,111.0
6469,105.0
6470,99.0
6471,106.0
6472,114.0
6473,119.0
6474,122.0
6475,123.0
6476,123.0
6477,124.0
6478,124.0
6479,123.0
6480,122.0
6481,122.0
6482,121.0
6483,127.0
6484,131.0
6485,130.0
6486,129.0
6487,129.0
6488,130.0
6489,132.0
6490,129.0
6491,128.0
6492,133.0
6493,139.0
6494,139.0
6495,135.0
6496,137.0
6497,134.0
6498,133.0
6499,133.0
6500,146.0
6501,156.0
6502,154.0
6503,154.0
6504,152.0
6505,153.0
6506,155.0
6507,161.0
6508,158.0
6509,159.0
6510,165.0
6511,163.0
6512,162.0
6513,168.0
6514,178.0
6515,186.0
6516,192.0
6517,195.0
6518,194.0
6519,196.0
6520,197.0
6521,200.0
6522,168.0
6523,169.0
6524,167.0
6525,167.0
6526,170.0
6527,174.0
6528,184.0
6529,195.0
6530,212.0
6531,229.0
6532,243.0
6533,252.0
6534,260.0
6535,270.0
6536,282.0
6537,286.0
6538,291.0
6539,294.0
6540,300.0
6541,302.0
6542,298.0
6543,291.0
6544,288.0
6545,287.0
6546,286.0
6547,283.0
6548,277.0
6549,269.0
6550,261.0
6551,256.0
6552,252.0
6553,242.0
6554,240.0
6555,237.0
6556,227.0
6557,217.0
6558,207.0
6559,209.0
6560,208.0
6561,205.0
6562,197.0
6563,190.0
6564,187.0
6565,184.0
6566,185.0
6567,185.0
6568,177.0
6569,172.0
6570,168.0
6571,163.0
6572,160.0
6573,161.0
6574,157.0
6575,152.0
6576,148.0
6577,145.0
6578,143.0
6579,142.0
6580,140.0
6581,137.0
6582,141.0
6583,139.0
6584,136.0
6585,132.0
6586,126.0
6587,120.0
6588,112.0
6589,107.0
6590,100.0
6591,95.0
6592,91.0
6593,86.0
6594,83.0
6595,78.0
6596,76.0
6597,76.0
6598,77.0
6599,73.0
6600,72.0
6601,73.0
6602,71.0
6603,70.0
6604,70.0
6605,69.0
6606,70.0
6607,75.0
6608,78.0
6609,80.0
6610,82.0
6611,80.0
6612,79.0
6613,80.0
6614,79.0
6615,77.0
6616,74.0
6617,73.0
6618,70.0
6619,68.0
6620,68.0
6621,68.0
6622,69.0
6623,67.0
6624,68.0
6625,72.0
6626,76.0
6627,79.0
6628,80.0
6629,80.0
6630,83.0
6631,84.0
6632,84.0
6633,82.0
6634,84.0
6635,85.0
6636,84.0
6637,84.0
6638,83.0
6639,82.0
6640,81.0
6641,80.0
6642,80.0
6643,78.0
6644,81.0
6645,81.0
6646,80.0
6647,79.0
6648,82.0
6649,81.0
6650,80.0
6651,81.0
6652,81.0
6653,81.0
6654,80.0
6655,78.0
6656,76.0
6657,75.0
6658,77.0
6659,81.0
6660,85.0
6661,83.0
6662,82.0
6663,83.0
6664,84.0
6665,86.0
6666,86.0
6667,87.0
6668,89.0
6669,86.0
6670,85.0
6671,85.0
6672,65.0
6673,66.0
6674,64.0
6675,65.0
6676,68.0
6677,73.0
6678,79.0
6679,84.0
6680,84.0
6681,84.0
6682,84.0
6683,84.0
6684,84.0
6685,83.0
6686,81.0
6687,78.0
6688,80.0
6689,83.0
6690,86.0
6691,90.0
6692,94.0
6693,96.0
6694,96.0
6695,96.0
6696,93.0
6697,88.0
6698,82.0
6699,77.0
6700,74.0
6701,73.0
6702,71.0
6703,68.0
6704,66.0
6705,65.0
6706,63.0
6707,62.0
6708,62.0
6709,62.0
6710,62.0
6711,63.0
6712,63.0
6713,63.0
6714,66.0
6715,68.0
6716,67.0
6717,67.0
6718,67.0
6719,67.0
6720,68.0
6721,67.0
6722,66.0
6723,66.0
6724,65.0
6725,65.0
6726,66.0
6727,66.0
6728,67.0
6729,69.0
6730,70.0
6731,72.0
6732,74.0
6733,76.0
6734,78.0
6735,81.0
6736,81.0
6737,81.0
6738,83.0
6739,84.0
6740,84.0
6741,82.0
6742,83.0
6743,86.0
6744,89.0
6745,90.0
6746,91.0
6747,93.0
6748,94.0
6749,97.0
6750,100.0
6751,103.0
6752,106.0
6753,107.0
6754,108.0
6755,111.0
6756,112.0
6757,113.0
6758,113.0
6759,114.0
6760,115.0
6761,115.0
6762,113.0
6763,113.0
6764,116.0
6765,121.0
6766,122.0
6767,122.0
6768,122.0
6769,121.0
6770,121.0
6771,120.0
6772,117.0
6773,116.0
6774,120.0
6775,120.0
6776,120.0
6777,122.0
6778,121.0
6779,127.0
6780,131.0
6781,163.0
6782,165.0
6783,164.0
6784,161.0
6785,162.0
6786,165.0
6787,165.0
6788,166.0
6789,170.0
6790,171.0
6791,172.0
6792,171.0
6793,170.0
6794,171.0
6795,173.0
6796,174.0
6797,183.0
6798,196.0
6799,206.0
6800,219.0
6801,220.0
6802,221.0
6803,228.0
6804,238.0
6805,246.0
6806,251.0
6807,259.0
6808,261.0
6809,263.0
6810,264.0
6811,270.0
6812,265.0
6813,262.0
6814,263.0
6815,265.0
6816,274.0
6817,277.0
6818,278.0
6819,279.0
6820,278.0
6821,275.0
6822,272.0
6823,273.0
6824,272.0
6825,273.0
6826,273.0
6827,263.0
6828,250.0
6829,240.0
6830,235.0
6831,231.0
6832,226.0
6833,217.0
6834,216.0
6835,220.0
6836,220.0
6837,221.0
6838,240.0
6839,229.0
6840,225.0
6841,229.0
6842,228.0
6843,226.0
6844,226.0
6845,234.0
6846,240.0
6847,236.0
6848,232.0
6849,233.0
6850,234.0
6851,232.0
6852,234.0
6853,239.0
6854,244.0
6855,249.0
6856,250.0
6857,247.0
6858,244.0
6859,243.0
6860,241.0
6861,234.0
6862,225.0
6863,220.0
6864,212.0
6865,206.0
6866,200.0
6867,201.0
6868,204.0
6869,201.0
6870,208.0
6871,216.0
6872,218.0
6873,214.0
6874,209.0
6875,211.0
6876,214.0
6877,220.0
6878,219.0
6879,210.0
6880,208.0
6881,207.0
6882,207.0
6883,207.0
6884,205.0
6885,199.0
6886,195.0
6887,191.0
6888,193.0
6889,194.0
6890,193.0
6891,193.0
6892,192.0
6893,194.0
6894,194.0
6895,194.0
6896,194.0
6897,195.0
6898,195.0
6899,194.0
6900,196.0
6901,196.0
6902,195.0
6903,195.0
6904,194.0
6905,193.0
6906,195.0
6907,197.0
6908,192.0
6909,186.0
6910,185.0
6911,185.0
6912,181.0
6913,179.0
6914,180.0
6915,175.0
6916,170.0
6917,169.0
6918,166.0
6919,169.0
6920,172.0
6921,166.0
6922,163.0
6923,165.0
6924,168.0
6925,167.0
6926,168.0
6927,169.0
6928,167.0
6929,167.0
6930,169.0
6931,169.0
6932,169.0
6933,170.0
6934,170.0
6935,167.0
6936,166.0
6937,163.0
6938,163.0
6939,165.0
6940,165.0
6941,166.0
6942,165.0
6943,164.0
6944,161.0
6945,158.0
6946,155.0
6947,152.0
6948,154.0
6949,155.0
6950,154.0
6951,154.0
6952,154.0
6953,152.0
6954,154.0
6955,155.0
6956,156.0
6957,159.0
6958,160.0
6959,163.0
6960,169.0
6961,168.0
6962,166.0
6963,171.0
6964,169.0
6965,167.0
6966,167.0
6967,167.0
6968,171.0
6969,169.0
6970,167.0
6971,164.0
6972,161.0
6973,158.0
6974,154.0
6975,152.0
6976,152.0
6977,152.0
6978,147.0
6979,139.0
6980,133.0
6981,126.0
6982,120.0
6983,116.0
6984,112.0
6985,108.0
6986,102.0
6987,98.0
6988,96.0
6989,92.0
6990,91.0
6991,90.0
6992,89.0
6993,86.0
6994,84.0
6995,80.0
6996,78.0
6997,77.0
6998,74.0
6999,74.0
7000,73.0
7001,74.0
7002,75.0
7003,75.0
7004,77.0
7005,79.0
7006,80.0
7007,82.0
7008,83.0
7009,84.0
7010,85.0
7011,86.0
7012,87.0
7013,89.0
7014,91.0
7015,95.0
7016,98.0
7017,99.0
7018,103.0
7019,105.0
7020,107.0
7021,110.0
7022,113.0
7023,114.0
7024,116.0
7025,114.0
7026,113.0
7027,114.0
7028,116.0
7029,118.0
7030,124.0
7031,135.0
7032,139.0
7033,137.0
7034,139.0
7035,143.0
7036,146.0
7037,152.0
7038,157.0
7039,160.0
7040,163.0
7041,164.0
7042,164.0
7043,166.0
7044,168.0
7045,170.0
7046,170.0
7047,172.0
7048,175.0
7049,179.0
7050,183.0
7051,186.0
7052,189.0
7053,189.0
7054,189.0
7055,189.0
7056,191.0
7057,194.0
7058,193.0
7059,192.0
7060,194.0
7061,199.0
7062,203.0
7063,202.0
7064,203.0
7065,207.0
7066,208.0
7067,209.0
7068,205.0
7069,202.0
7070,200.0
7071,205.0
7072,210.0
7073,212.0
7074,208.0
7075,205.0
7076,203.0
7077,201.0
7078,200.0
7079,199.0
7080,198.0
7081,198.0
7082,198.0
7083,197.0
7084,197.0
7085,197.0
7086,201.0
7087,214.0
7088,218.0
7089,214.0
7090,203.0
7091,200.0
7092,199.0
7093,198.0
7094,205.0
7095,212.0
7096,214.0
7097,216.0
7098,210.0
7099,202.0
7100,201.0
7101,203.0
7102,204.0
7103,205.0
7104,206.0
7105,204.0
7106,205.0
7107,201.0
7108,202.0
7109,205.0
7110,200.0
7111,194.0
7112,190.0
7113,187.0
7114,186.0
7115,185.0
7116,184.0
7117,185.0
7118,184.0
7119,185.0
7120,187.0
7121,188.0
7122,189.0
7123,191.0
7124,193.0
7125,188.0
7126,185.0
7127,190.0
7128,194.0
7129,191.0
7130,186.0
7131,181.0
7132,178.0
7133,179.0
7134,181.0
7135,185.0
7136,186.0
7137,183.0
7138,182.0
7139,182.0
7140,178.0
7141,177.0
7142,182.0
7143,183.0
7144,177.0
7145,174.0
7146,170.0
7147,166.0
7148,164.0
7149,163.0
7150,162.0
7151,162.0
7152,165.0
7153,164.0
7154,162.0
7155,161.0
7156,162.0
7157,161.0
7158,161.0
7159,162.0
7160,164.0
7161,167.0
7162,171.0
7163,171.0
7164,170.0
7165,171.0
7166,170.0
7167,171.0
7168,172.0
7169,173.0
7170,177.0
7171,179.0
7172,180.0
7173,180.0
7174,172.0
7175,165.0
7176,163.0
7177,159.0
7178,153.0
7179,143.0
7180,134.0
7181,123.0
7182,116.0
7183,110.0
7184,102.0
7185,98.0
7186,95.0
7187,92.0
7188,92.0
7189,93.0
7190,90.0
7191,91.0
7192,93.0
7193,87.0
7194,84.0
7195,85.0
7196,89.0
7197,92.0
7198,90.0
7199,87.0
7200,89.0
7201,91.0
7202,95.0
7203,101.0
7204,108.0
7205,121.0
7206,129.0
7207,132.0
7208,140.0
7209,150.0
7210,162.0
7211,174.0
7212,184.0
7213,192.0
7214,199.0
7215,205.0
7216,212.0
7217,219.0
7218,225.0
7219,231.0
7220,240.0
7221,243.0
7222,247.0
7223,253.0
7224,252.0
7225,249.0
7226,257.0
7227,259.0
7228,257.0
7229,260.0
7230,264.0
7231,265.0
7232,267.0
7233,266.0
7234,266.0
7235,261.0
7236,257.0
7237,259.0
7238,257.0
7239,255.0
7240,248.0
7241,250.0
7242,249.0
7243,257.0
7244,254.0
7245,248.0
7246,248.0
7247,249.0
7248,254.0
7249,256.0
7250,257.0
7251,256.0
7252,261.0
7253,269.0
7254,267.0
7255,270.0
7256,272.0
7257,279.0
7258,276.0
7259,278.0
7260,280.0
7261,279.0
7262,278.0
7263,274.0
7264,273.0
7265,274.0
7266,275.0
7267,278.0
7268,280.0
7269,279.0
7270,278.0
7271,280.0
7272,281.0
7273,285.0
7274,289.0
7275,285.0
7276,277.0
7277,276.0
7278,267.0
7279,265.0
7280,267.0
7281,273.0
7282,278.0
7283,276.0
7284,272.0
7285,270.0
7286,269.0
7287,265.0
7288,260.0
7289,259.0
7290,257.0
7291,254.0
7292,248.0
7293,246.0
7294,244.0
7295,243.0
7296,242.0
7297,241.0
7298,241.0
7299,248.0
7300,249.0
7301,247.0
7302,249.0
7303,250.0
7304,249.0
7305,250.0
7306,244.0
7307,240.0
7308,243.0
7309,246.0
7310,246.0
7311,246.0
7312,246.0
7313,246.0
7314,245.0
7315,244.0
7316,238.0
7317,232.0
7318,232.0
7319,234.0
7320,236.0
7321,237.0
7322,238.0
7323,241.0
7324,245.0
7325,246.0
7326,247.0
7327,247.0
7328,247.0
7329,245.0
7330,240.0
7331,237.0
7332,237.0
7333,239.0
7334,242.0
7335,238.0
7336,235.0
7337,234.0
7338,237.0
7339,238.0
7340,239.0
7341,240.0
7342,240.0
7343,241.0
7344,242.0
7345,243.0
7346,244.0
7347,244.0
7348,244.0
7349,244.0
7350,245.0
7351,249.0
7352,257.0
7353,255.0
7354,253.0
7355,251.0
7356,249.0
7357,249.0
7358,249.0
7359,249.0
7360,254.0
7361,252.0
7362,248.0
7363,251.0
7364,253.0
7365,253.0
7366,247.0
7367,243.0
7368,242.0
7369,244.0
7370,245.0
7371,244.0
7372,244.0
7373,243.0
7374,243.0
7375,235.0
7376,229.0
7377,233.0
7378,237.0
7379,233.0
7380,232.0
7381,232.5454545
7382,233.0909091
7383,233.6363636
7384,234.1818182
7385,234.7272727
7386,235.2727273
7387,235.8181818
7388,236.3636364
7389,236.9090909
7390,237.4545455
7391,238.0
7392,239.0
7393,237.0
7394,235.0
7395,236.0
7396,236.0
7397,235.0
7398,220.0
7399,225.0
7400,231.0
7401,229.0
7402,232.0
7403,229.0
7404,227.0
7405,227.0
7406,234.0
7407,237.0
7408,237.0
7409,236.0
7410,238.0
7411,251.0
7412,257.0
7413,277.0
7414,297.0
7415,311.0
7416,319.0
7417,319.0
7418,314.0
7419,309.0
7420,302.0
7421,294.0
7422,288.0
7423,281.0
7424,282.0
7425,284.0
7426,284.0
7427,280.0
7428,280.0
7429,284.0
7430,289.0
7431,292.0
7432,293.0
7433,291.0
7434,282.0
7435,271.0
7436,253.0
7437,233.0
7438,220.0
7439,208.0
7440,193.0
7441,181.0
7442,172.0
7443,164.0
7444,153.0
7445,139.0
7446,127.0
7447,118.0
7448,110.0
7449,102.0
7450,87.0
7451,85.0
7452,80.0
7453,71.0
7454,68.0
7455,66.0
7456,65.0
7457,64.0
7458,59.0
7459,53.0
7460,56.0
7461,62.0
7462,61.0
7463,57.0
7464,52.0
7465,52.0
7466,48.0
7467,47.0
7468,51.0
7469,52.0
7470,56.0
7471,60.0
7472,62.0
7473,63.0
7474,70.0
7475,90.0
7476,113.0
7477,139.0
7478,154.0
7479,145.0
7480,148.0
7481,149.0
7482,152.0
7483,156.0
7484,163.0
7485,168.0
7486,171.0
7487,174.0
7488,174.0
7489,173.0
7490,173.0
7491,175.0
7492,172.0
7493,172.0
7494,178.0
7495,176.0
7496,176.0
7497,171.0
7498,167.0
7499,163.0
7500,157.0
7501,157.0
7502,158.0
7503,163.0
7504,157.0
7505,165.0
7506,175.0
7507,183.0
7508,190.0
7509,197.0
7510,199.0
7511,206.0
7512,210.0
7513,215.0
7514,225.0
7515,226.0
7516,223.0
7517,219.0
7518,216.0
7519,219.0
7520,220.0
7521,216.0
7522,214.0
7523,214.0
7524,216.0
7525,211.0
7526,210.0
7527,212.0
7528,214.0
7529,213.0
7530,215.0
7531,211.0
7532,215.0
7533,218.0
7534,214.0
7535,209.0
7536,208.0
7537,210.0
7538,216.0
7539,227.0
7540,227.0
7541,227.0
7542,229.0
7543,230.0
7544,233.0
7545,235.0
7546,234.0
7547,220.0
7548,230.0
7549,230.0
7550,235.0
7551,238.0
7552,244.0
7553,246.0
7554,247.0
7555,250.0
7556,253.0
7557,256.0
7558,256.0
7559,257.0
7560,259.0
7561,259.0
7562,257.0
7563,258.0
7564,255.0
7565,239.0
7566,232.0
7567,235.0
7568,226.0
7569,227.0
7570,226.0
7571,223.0
7572,222.0
7573,222.0
7574,224.0
7575,223.0
7576,221.0
7577,220.0
7578,213.0
7579,209.0
7580,208.0
7581,207.0
7582,207.0
7583,208.0
7584,219.0
7585,239.0
7586,230.0
7587,231.0
7588,229.0
7589,227.0
7590,224.0
7591,222.0
7592,220.0
7593,220.0
7594,223.0
7595,225.0
7596,220.0
7597,217.0
7598,216.0
7599,215.0
7600,214.0
7601,215.0
7602,225.0
7603,239.0
7604,248.0
7605,253.0
7606,256.0
7607,257.0
7608,259.0
7609,259.0
7610,259.0
7611,259.0
7612,259.0
7613,259.0
7614,259.0
7615,261.0
7616,262.0
7617,259.0
7618,258.0
7619,257.0
7620,256.0
7621,255.0
7622,255.0
7623,261.0
7624,265.0
7625,264.0
7626,264.0
7627,266.0
7628,269.0
7629,270.0
7630,270.0
7631,268.0
7632,268.0
7633,266.0
7634,264.0
7635,265.0
7636,265.0
7637,264.0
7638,262.0
7639,264.0
7640,269.0
7641,273.0
7642,277.0
7643,287.0
7644,287.0
7645,286.0
7646,284.0
7647,283.0
7648,281.0
7649,279.0
7650,277.0
7651,276.0
7652,276.0
7653,278.0
7654,277.0
7655,270.0
7656,268.0
7657,270.0
7658,279.0
7659,294.0
7660,303.0
7661,303.0
7662,303.0
7663,300.0
7664,295.0
7665,289.0
7666,287.0
7667,287.0
7668,284.0
7669,282.0
7670,279.0
7671,278.0
7672,281.0
7673,286.0
7674,289.0
7675,292.0
7676,293.0
7677,292.0
7678,289.0
7679,287.0
7680,283.0
7681,277.0
7682,272.0
7683,267.0
7684,266.0
7685,266.0
7686,260.0
7687,253.0
7688,252.0
7689,254.0
7690,251.0
7691,251.0
7692,250.0
7693,250.0
7694,250.0
7695,249.0
7696,249.0
7697,247.0
7698,243.0
7699,243.0
7700,243.0
7701,244.0
7702,244.0
7703,246.0
7704,244.0
7705,240.0
7706,239.0
7707,238.0
7708,236.0
7709,234.0
7710,235.0
7711,234.0
7712,234.0
7713,235.0
7714,234.0
7715,237.0
7716,242.0
7717,245.0
7718,239.0
7719,234.0
7720,233.0
7721,237.0
7722,233.0
7723,226.0
7724,224.0
7725,230.0
7726,234.0
7727,240.0
7728,243.0
7729,241.0
7730,240.0
7731,239.0
7732,236.0
7733,229.0
7734,227.0
7735,214.0
7736,202.0
7737,192.0
7738,185.0
7739,182.0
7740,185.0
7741,190.0
7742,184.0
7743,178.0
7744,170.0
7745,160.0
7746,150.0
7747,141.0
7748,146.0
7749,147.0
7750,154.0
7751,161.0
7752,169.0
7753,175.0
7754,175.0
7755,173.0
7756,172.0
7757,173.0
7758,175.0
7759,174.0
7760,172.0
7761,177.0
7762,181.0
7763,181.0
7764,182.0
7765,182.0
7766,189.0
7767,182.0
7768,181.0
7769,184.0
7770,187.0
7771,194.0
7772,200.0
7773,192.0
7774,185.0
7775,184.0
7776,191.0
7777,200.0
7778,201.0
7779,199.0
7780,202.0
7781,206.0
7782,207.0
7783,206.0
7784,206.0
7785,211.0
7786,215.0
7787,216.0
7788,216.0
7789,210.0
7790,203.0
7791,201.0
7792,202.0
7793,199.0
7794,195.0
7795,193.0
7796,193.0
7797,202.0
7798,205.0
7799,207.0
7800,205.0
7801,204.0
7802,203.0
7803,201.0
7804,199.0
7805,199.0
7806,199.0
7807,208.0
7808,209.0
7809,200.0
7810,197.0
7811,195.0
7812,199.0
7813,197.0
7814,198.0
7815,201.0
7816,197.0
7817,193.0
7818,191.0
7819,188.0
7820,189.0
7821,189.0
7822,186.0
7823,185.0
7824,183.0
7825,178.0
7826,175.0
7827,175.0
7828,175.0
7829,173.0
7830,175.0
7831,178.0
7832,178.0
7833,177.0
7834,176.0
7835,180.0
7836,185.0
7837,195.0
7838,203.0
7839,208.0
7840,212.0
7841,212.0
7842,215.0
7843,225.0
7844,234.0
7845,240.0
7846,248.0
7847,250.0
7848,249.0
7849,249.0
7850,254.0
7851,258.0
7852,268.0
7853,276.0
7854,280.0
7855,283.0
7856,287.0
7857,289.0
7858,289.0
7859,290.0
7860,291.0
7861,292.0
7862,295.0
7863,299.0
7864,302.0
7865,307.0
7866,314.0
7867,318.0
7868,320.0
7869,324.0
7870,322.0
7871,317.0
7872,320.0
7873,327.0
7874,326.0
7875,325.0
7876,320.0
7877,322.0
7878,324.0
7879,323.0
7880,323.0
7881,324.0
7882,322.0
7883,322.0
7884,319.0
7885,315.0
7886,313.0
7887,309.0
7888,305.0
7889,303.0
7890,300.0
7891,299.0
7892,299.0
7893,300.0
7894,301.0
7895,299.0
7896,296.0
7897,295.0
7898,295.0
7899,294.0
7900,291.0
7901,288.0
7902,286.0
7903,285.0
7904,284.0
7905,283.0
7906,282.0
7907,282.0
7908,280.0
7909,278.0
7910,276.0
7911,273.0
7912,265.0
7913,261.0
7914,258.0
7915,255.0
7916,259.0
7917,260.0
7918,258.0
7919,261.0
7920,264.0
7921,260.0
7922,257.0
7923,259.0
7924,262.0
7925,266.0
7926,271.0
7927,272.0
7928,305.0
7929,302.0
7930,299.0
7931,296.0
7932,291.0
7933,286.0
7934,282.0
7935,279.0
7936,276.0
7937,271.0
7938,269.0
7939,268.0
7940,268.0
7941,264.0
7942,258.0
7943,262.0
7944,259.0
7945,249.0
7946,253.0
7947,263.0
7948,262.0
7949,257.0
7950,248.0
7951,244.0
7952,238.0
7953,232.0
7954,227.0
7955,223.0
7956,221.0
7957,221.0
7958,218.0
7959,221.0
7960,227.0
7961,234.0
7962,241.0
7963,244.0
7964,244.0
7965,245.0
7966,246.0
7967,246.0
7968,244.0
7969,233.0
7970,224.0
7971,228.0
7972,221.0
7973,222.0
7974,219.0
7975,216.0
7976,216.0
7977,217.0
7978,221.0
7979,228.0
7980,230.0
7981,228.0
7982,227.0
7983,224.0
7984,219.0
7985,208.0
7986,210.0
7987,215.0
7988,211.0
7989,215.0
7990,225.0
7991,234.0
7992,235.0
7993,233.0
7994,232.0
7995,231.0
7996,231.0
7997,230.0
7998,228.0
7999,221.0
8000,222.0
8001,224.0
8002,223.0
8003,216.0
8004,213.0
8005,234.0
8006,234.0
8007,233.0
8008,231.0
8009,229.0
8010,236.0
8011,248.0
8012,256.0
8013,260.0
8014,259.0
8015,256.0
8016,251.0
8017,244.0
8018,236.0
8019,230.0
8020,225.0
8021,221.0
8022,220.0
8023,220.0
8024,224.0
8025,231.0
8026,238.0
8027,244.0
8028,249.0
8029,253.0
8030,249.0
8031,245.0
8032,247.0
8033,246.0
8034,244.0
8035,247.0
8036,250.0
8037,250.0
8038,250.0
8039,253.0
8040,256.0
8041,260.0
8042,263.0
8043,265.0
8044,265.0
8045,265.0
8046,264.0
8047,264.0
8048,265.0
8049,263.0
8050,263.0
8051,263.0
8052,264.0
8053,265.0
8054,263.0
8055,260.0
8056,257.0
8057,257.0
8058,257.0
8059,257.0
8060,256.0
8061,257.0
8062,253.0
8063,249.0
8064,248.0
8065,248.0
8066,247.0
8067,246.0
8068,246.0
8069,247.0
8070,244.0
8071,245.0
8072,252.0
8073,249.0
8074,248.0
8075,251.0
8076,
8077,
8078,
8079,
8080,
8081,
8082,
8083,
8084,
8085,
8086,
8087,
8088,
8089,
8090,
8091,
8092,
8093,
8094,
8095,
8096,
8097,
8098,
8099,
8100,
8101,
8102,
8103,
8104,
8105,
8106,274.0
8107,276.0
8108,271.0
8109,272.0
8110,274.0
8111,276.0
8112,276.0
8113,276.0
8114,277.0
8115,282.0
8116,287.0
8117,294.0
8118,304.0
8119,313.0
8120,317.0
8121,319.0
8122,322.0
8123,322.0
8124,335.0
8125,342.0
8126,341.0
8127,340.0
8128,341.0
8129,340.0
8130,335.0
8131,331.0
8132,329.0
8133,333.0
8134,343.0
8135,346.0
8136,333.0
8137,331.0
8138,334.0
8139,331.0
8140,322.0
8141,315.0
8142,301.0
8143,289.0
8144,280.0
8145,286.0
8146,293.0
8147,296.0
8148,296.0
8149,293.0
8150,291.0
8151,288.0
8152,285.0
8153,281.0
8154,278.0
8155,274.0
8156,273.0
8157,271.0
8158,269.0
8159,269.0
8160,266.0
8161,262.0
8162,258.0
8163,255.0
8164,251.0
8165,251.0
8166,244.0
8167,238.0
8168,242.0
8169,245.0
8170,242.0
8171,239.0
8172,237.0
8173,235.0
8174,230.0
8175,231.0
8176,233.0
8177,229.0
8178,224.0
8179,221.0
8180,218.0
8181,217.0
8182,216.0
8183,214.0
8184,214.0
8185,218.0
8186,219.0
8187,218.0
8188,217.0
8189,219.0
8190,221.0
8191,220.0
8192,219.0
8193,217.0
8194,216.0
8195,215.0
8196,212.0
8197,210.0
8198,211.0
8199,213.0
8200,212.0
8201,211.0
8202,211.0
8203,213.0
8204,216.0
8205,214.0
8206,216.0
8207,215.0
8208,212.0
8209,211.0
8210,214.0
8211,221.0
8212,225.0
8213,222.0
8214,226.0
8215,230.0
8216,233.0
8217,238.0
8218,245.0
8219,223.0
8220,220.0
8221,220.0
8222,225.0
8223,235.0
8224,252.0
8225,273.0
8226,288.0
8227,298.0
8228,306.0
8229,318.0
8230,323.0
8231,321.0
8232,325.0
8233,329.0
8234,328.0
8235,331.0
8236,333.0
8237,336.0
8238,331.0
8239,349.0
8240,365.0
8241,374.0
8242,377.0
8243,374.0
8244,368.0
8245,359.0
8246,349.0
8247,342.0
8248,336.0
8249,332.0
8250,327.0
8251,316.0
8252,322.0
8253,325.0
8254,319.0
